shipment_id,order_id,shipment_status,shipment_date
42334,42334,Delivered,2024-11-20
42335,42335,Delivered,2024-11-24
42336,42336,Delivered,2025-02-03
42337,42337,Delivered,2024-09-08
42338,42338,Delivered,2025-05-28
42339,42339,Delivered,2025-06-30
42340,42340,Delivered,2025-01-20
42341,42341,Processing,2025-01-30
42342,42342,Delivered,2026-02-28
42343,42343,Processing,2026-02-10
42344,42344,Delivered,2026-01-11
42345,42345,Processing,2025-09-10
42346,42346,Delivered,2024-07-27
42347,42347,Delivered,2026-03-22
42348,42348,Delivered,2024-09-28
42349,42349,Delivered,2024-09-19
42350,42350,Processing,2025-08-17
42351,42351,Delivered,2026-05-03
42352,42352,Delivered,2024-10-18
42353,42353,Delivered,2025-09-30
42354,42354,Delivered,2026-06-27
42355,42355,Delivered,2026-03-27
42356,42356,Delivered,2025-02-16
42357,42357,Delivered,2025-03-12
42358,42358,Delivered,2025-01-26
42359,42359,Delivered,2025-05-05
42360,42360,Delivered,2025-05-25
42361,42361,Delivered,2025-01-21
42362,42362,Processing,2026-03-12
42363,42363,Delivered,2025-08-24
42364,42364,Delivered,2026-03-24
42365,42365,Delivered,2025-03-02
42366,42366,Delivered,2026-04-19
42367,42367,Processing,2025-10-09
42368,42368,Processing,2025-08-24
42369,42369,Delivered,2025-07-18
42370,42370,Delivered,2025-10-02
42371,42371,Processing,2026-06-10
42372,42372,Delivered,2026-02-10
42373,42373,Delivered,2026-04-01
42374,42374,Delivered,2026-03-13
42375,42375,Delivered,2025-06-27
42376,42376,Delivered,2025-05-01
42377,42377,Delivered,2024-08-05
42378,42378,Delivered,2025-03-04
42379,42379,Delivered,2024-12-21
42380,42380,Delivered,2024-08-11
42381,42381,Delivered,2025-09-12
42382,42382,Delivered,2025-02-08
42383,42383,Delivered,2024-11-19
42384,42384,Delivered,2025-08-27
42385,42385,Delivered,2025-09-15
42386,42386,In Transit,2025-05-26
42387,42387,Delivered,2026-06-15
42388,42388,Delivered,2024-10-15
42389,42389,Delivered,2026-04-08
42390,42390,Delivered,2025-09-05
42391,42391,Delivered,2026-05-26
42392,42392,Delivered,2025-12-27
42393,42393,Delivered,2026-06-10
42394,42394,Delivered,2024-10-03
42395,42395,Delivered,2025-12-26
42396,42396,Delivered,2024-12-26
42397,42397,Delivered,2024-07-31
42398,42398,Delivered,2026-05-19
42399,42399,Delivered,2024-08-29
42400,42400,Processing,2026-06-10
42401,42401,In Transit,2024-10-02
42402,42402,In Transit,2024-07-19
42403,42403,Delivered,2026-04-01
42404,42404,Processing,2026-02-25
42405,42405,Delivered,2024-10-26
42406,42406,Delivered,2025-11-23
42407,42407,Delivered,2026-05-29
42408,42408,Delivered,2025-04-02
42409,42409,Delivered,2026-02-12
42410,42410,Delivered,2025-09-04
42411,42411,Processing,2025-07-21
42412,42412,Delivered,2024-11-25
42413,42413,Delivered,2025-02-06
42414,42414,Processing,2026-01-27
42415,42415,Delivered,2025-03-10
42416,42416,Delivered,2024-09-22
42417,42417,Processing,2025-06-28
42418,42418,Delivered,2024-07-17
42419,42419,In Transit,2025-07-24
42420,42420,Delivered,2025-03-02
42421,42421,In Transit,2025-03-08
42422,42422,Delivered,2025-06-18
42423,42423,Delivered,2025-05-23
42424,42424,In Transit,2026-05-30
42425,42425,Delivered,2025-03-15
42426,42426,In Transit,2025-03-17
42427,42427,Delivered,2025-07-01
42428,42428,Delivered,2025-06-22
42429,42429,In Transit,2025-07-10
42430,42430,Delivered,2025-08-24
42431,42431,Delivered,2024-11-20
42432,42432,Processing,2024-12-24
42433,42433,In Transit,2026-04-26
42434,42434,Delivered,2025-01-17
42435,42435,Delivered,2026-06-25
42436,42436,Delivered,2025-10-22
42437,42437,Delivered,2025-02-09
42438,42438,Delivered,2026-01-03
42439,42439,Delivered,2024-08-12
42440,42440,Delivered,2025-04-17
42441,42441,Delivered,2025-07-11
42442,42442,Delivered,2026-01-04
42443,42443,Delivered,2025-04-16
42444,42444,Delivered,2025-10-02
42445,42445,Delivered,2024-07-10
42446,42446,Delivered,2025-11-14
42447,42447,In Transit,2025-04-26
42448,42448,Delivered,2024-07-22
42449,42449,Delivered,2024-07-19
42450,42450,Delivered,2024-07-06
42451,42451,Delivered,2026-03-14
42452,42452,Delivered,2025-01-12
42453,42453,Delivered,2024-07-02
42454,42454,Delivered,2026-04-02
42455,42455,Delivered,2025-12-24
42456,42456,Delivered,2024-08-30
42457,42457,Delivered,2026-01-23
42458,42458,Delivered,2024-08-10
42459,42459,Delivered,2024-12-13
42460,42460,Delivered,2024-10-10
42461,42461,Delivered,2026-05-16
42462,42462,Delivered,2025-10-30
42463,42463,Delivered,2025-03-29
42464,42464,Delivered,2024-11-01
42465,42465,In Transit,2024-11-15
42466,42466,In Transit,2026-04-26
42467,42467,In Transit,2026-02-28
42468,42468,Delivered,2025-10-11
42469,42469,Delivered,2026-03-30
42470,42470,Delivered,2025-09-27
42471,42471,Delivered,2025-12-08
42472,42472,Delivered,2025-07-02
42473,42473,Delivered,2024-09-14
42474,42474,Delivered,2024-09-08
42475,42475,Delivered,2025-04-21
42476,42476,Delivered,2026-03-06
42477,42477,Delivered,2025-09-29
42478,42478,Delivered,2024-08-17
42479,42479,Processing,2025-01-31
42480,42480,Delivered,2025-03-14
42481,42481,Delivered,2025-10-20
42482,42482,Processing,2024-11-26
42483,42483,Delivered,2025-12-02
42484,42484,Processing,2026-02-13
42485,42485,Delivered,2024-10-09
42486,42486,Delivered,2025-07-16
42487,42487,Delivered,2025-07-23
42488,42488,Delivered,2025-11-10
42489,42489,Delivered,2025-02-10
42490,42490,Delivered,2024-12-31
42491,42491,Cancelled,2026-03-03
42492,42492,Delivered,2025-10-04
42493,42493,Delivered,2024-11-01
42494,42494,Delivered,2026-06-19
42495,42495,Delivered,2026-05-07
42496,42496,Processing,2026-05-13
42497,42497,Delivered,2026-05-20
42498,42498,Processing,2026-05-22
42499,42499,Delivered,2026-01-30
42500,42500,Delivered,2024-12-16
42501,42501,Delivered,2025-11-18
42502,42502,Delivered,2025-06-29
42503,42503,Delivered,2025-06-16
42504,42504,Delivered,2024-07-05
42505,42505,Delivered,2026-06-12
42506,42506,Delivered,2024-12-11
42507,42507,Delivered,2025-03-01
42508,42508,Delivered,2025-05-04
42509,42509,Processing,2026-03-14
42510,42510,Delivered,2025-07-28
42511,42511,Processing,2025-11-14
42512,42512,Delivered,2024-08-31
42513,42513,Delivered,2026-02-18
42514,42514,Delivered,2025-06-04
42515,42515,Delivered,2024-07-12
42516,42516,Delivered,2025-02-12
42517,42517,Delivered,2026-02-08
42518,42518,Delivered,2026-05-24
42519,42519,Delivered,2026-02-07
42520,42520,Delivered,2025-09-30
42521,42521,Delivered,2025-09-08
42522,42522,Delivered,2026-04-14
42523,42523,Delivered,2025-02-08
42524,42524,Delivered,2025-01-04
42525,42525,Delivered,2025-01-05
42526,42526,Delivered,2025-11-03
42527,42527,In Transit,2025-09-24
42528,42528,Delivered,2026-01-18
42529,42529,Delivered,2026-06-17
42530,42530,In Transit,2026-03-26
42531,42531,Delivered,2024-10-16
42532,42532,Delivered,2025-05-09
42533,42533,Delivered,2024-10-08
42534,42534,Delivered,2025-12-05
42535,42535,In Transit,2026-04-30
42536,42536,Delivered,2024-09-02
42537,42537,Delivered,2026-05-07
42538,42538,Delivered,2026-06-14
42539,42539,Delivered,2026-01-31
42540,42540,In Transit,2025-02-04
42541,42541,Delivered,2024-09-22
42542,42542,Delivered,2025-11-17
42543,42543,Delivered,2024-11-19
42544,42544,Processing,2025-08-28
42545,42545,Delivered,2026-03-04
42546,42546,Delivered,2025-08-02
42547,42547,Delivered,2025-10-15
42548,42548,In Transit,2026-02-04
42549,42549,In Transit,2024-10-31
42550,42550,Delivered,2025-07-23
42551,42551,Delivered,2024-08-19
42552,42552,Delivered,2026-02-28
42553,42553,Delivered,2024-07-31
42554,42554,In Transit,2025-08-25
42555,42555,Delivered,2025-01-26
42556,42556,Delivered,2026-01-30
42557,42557,Delivered,2025-10-18
42558,42558,Delivered,2025-11-13
42559,42559,Delivered,2024-07-22
42560,42560,Delivered,2025-08-21
42561,42561,Processing,2024-11-17
42562,42562,In Transit,2025-08-17
42563,42563,Delivered,2025-11-11
42564,42564,Processing,2025-10-06
42565,42565,Delivered,2025-02-09
42566,42566,Delivered,2025-02-12
42567,42567,Delivered,2025-09-12
42568,42568,In Transit,2025-03-05
42569,42569,Delivered,2026-04-26
42570,42570,Delivered,2025-04-15
42571,42571,Delivered,2024-08-18
42572,42572,Delivered,2024-10-03
42573,42573,Delivered,2025-02-21
42574,42574,Delivered,2025-06-02
42575,42575,Delivered,2025-05-20
42576,42576,Delivered,2024-12-26
42577,42577,Delivered,2025-10-12
42578,42578,Delivered,2026-03-28
42579,42579,Delivered,2025-07-09
42580,42580,Delivered,2025-09-24
42581,42581,Delivered,2025-12-28
42582,42582,Delivered,2025-05-11
42583,42583,Delivered,2025-10-12
42584,42584,Delivered,2026-03-20
42585,42585,Processing,2026-03-10
42586,42586,Delivered,2025-02-05
42587,42587,Delivered,2026-05-04
42588,42588,Delivered,2025-12-28
42589,42589,Delivered,2024-11-21
42590,42590,Delivered,2026-01-20
42591,42591,Delivered,2025-08-08
42592,42592,Delivered,2026-03-27
42593,42593,Processing,2026-01-26
42594,42594,Delivered,2025-04-14
42595,42595,Delivered,2025-05-19
42596,42596,Processing,2025-07-01
42597,42597,Delivered,2026-06-12
42598,42598,Processing,2025-08-30
42599,42599,Delivered,2025-07-06
42600,42600,Processing,2026-05-21
42601,42601,Delivered,2025-08-08
42602,42602,Delivered,2024-09-09
42603,42603,Delivered,2026-05-18
42604,42604,Processing,2024-11-19
42605,42605,Delivered,2026-02-15
42606,42606,Delivered,2026-03-23
42607,42607,Delivered,2024-07-16
42608,42608,Delivered,2025-03-20
42609,42609,In Transit,2026-02-20
42610,42610,Delivered,2026-06-16
42611,42611,Delivered,2026-04-17
42612,42612,Delivered,2025-11-11
42613,42613,Delivered,2025-03-12
42614,42614,Delivered,2025-03-08
42615,42615,Processing,2024-08-29
42616,42616,Delivered,2025-09-19
42617,42617,Processing,2024-11-12
42618,42618,Delivered,2024-11-01
42619,42619,Delivered,2026-06-26
42620,42620,Delivered,2024-12-11
42621,42621,Delivered,2025-08-05
42622,42622,Delivered,2026-04-21
42623,42623,Delivered,2024-09-02
42624,42624,Delivered,2025-06-09
42625,42625,Delivered,2026-06-24
42626,42626,Processing,2025-03-21
42627,42627,Delivered,2026-01-03
42628,42628,Cancelled,2025-01-21
42629,42629,Processing,2025-11-18
42630,42630,Delivered,2025-07-27
42631,42631,In Transit,2026-04-24
42632,42632,Delivered,2024-10-04
42633,42633,In Transit,2026-03-13
42634,42634,In Transit,2025-12-19
42635,42635,In Transit,2024-08-11
42636,42636,Delivered,2024-07-22
42637,42637,Delivered,2024-11-18
42638,42638,Processing,2026-06-13
42639,42639,Delivered,2025-06-19
42640,42640,Delivered,2024-06-29
42641,42641,Delivered,2025-07-22
42642,42642,Delivered,2025-11-21
42643,42643,Delivered,2024-12-08
42644,42644,Delivered,2025-05-29
42645,42645,Delivered,2025-05-23
42646,42646,Delivered,2025-04-04
42647,42647,Delivered,2025-10-17
42648,42648,Delivered,2026-02-19
42649,42649,Delivered,2024-07-17
42650,42650,Delivered,2025-01-14
42651,42651,Delivered,2025-08-07
42652,42652,Delivered,2025-07-17
42653,42653,Delivered,2025-09-21
42654,42654,Delivered,2024-12-30
42655,42655,Delivered,2024-08-25
42656,42656,In Transit,2025-07-24
42657,42657,Delivered,2026-06-07
42658,42658,Delivered,2025-10-20
42659,42659,In Transit,2025-06-15
42660,42660,Delivered,2025-11-26
42661,42661,In Transit,2024-10-07
42662,42662,Delivered,2026-03-16
42663,42663,Delivered,2025-05-24
42664,42664,In Transit,2026-04-23
42665,42665,Delivered,2025-11-27
42666,42666,Delivered,2025-01-30
42667,42667,Delivered,2025-03-21
42668,42668,Delivered,2024-08-06
42669,42669,In Transit,2024-07-12
42670,42670,Delivered,2025-06-25
42671,42671,Delivered,2026-03-14
42672,42672,Delivered,2025-01-13
42673,42673,Delivered,2024-09-26
42674,42674,Cancelled,2024-11-13
42675,42675,Delivered,2025-09-16
42676,42676,Delivered,2025-04-24
42677,42677,Delivered,2025-01-26
42678,42678,Delivered,2025-10-20
42679,42679,Processing,2025-11-07
42680,42680,Delivered,2025-05-05
42681,42681,Delivered,2024-08-18
42682,42682,In Transit,2025-08-06
42683,42683,In Transit,2025-06-28
42684,42684,Delivered,2024-11-07
42685,42685,Processing,2025-08-29
42686,42686,Delivered,2025-01-11
42687,42687,Delivered,2026-02-21
42688,42688,Delivered,2025-09-24
42689,42689,Delivered,2026-03-05
42690,42690,Delivered,2025-01-26
42691,42691,Delivered,2026-03-05
42692,42692,Delivered,2024-08-03
42693,42693,Delivered,2025-08-03
42694,42694,Delivered,2024-07-27
42695,42695,Delivered,2025-01-17
42696,42696,In Transit,2025-07-25
42697,42697,Delivered,2025-01-04
42698,42698,Delivered,2025-03-12
42699,42699,Delivered,2025-01-02
42700,42700,Processing,2025-03-21
42701,42701,Delivered,2025-03-22
42702,42702,Delivered,2025-12-04
42703,42703,Delivered,2026-03-24
42704,42704,Delivered,2026-05-08
42705,42705,Delivered,2026-04-02
42706,42706,Delivered,2024-07-08
42707,42707,Delivered,2025-04-26
42708,42708,Delivered,2025-04-01
42709,42709,Delivered,2025-11-20
42710,42710,Delivered,2025-12-30
42711,42711,Delivered,2025-10-23
42712,42712,Delivered,2025-09-16
42713,42713,Delivered,2024-12-26
42714,42714,Delivered,2025-11-05
42715,42715,Delivered,2026-05-28
42716,42716,Delivered,2025-02-04
42717,42717,Delivered,2026-02-04
42718,42718,Delivered,2024-12-18
42719,42719,Processing,2026-06-26
42720,42720,Delivered,2026-02-10
42721,42721,Delivered,2026-01-20
42722,42722,Delivered,2024-10-20
42723,42723,Delivered,2024-07-05
42724,42724,Delivered,2025-01-30
42725,42725,Delivered,2024-09-15
42726,42726,Delivered,2026-04-06
42727,42727,Processing,2024-12-27
42728,42728,Delivered,2026-04-12
42729,42729,Delivered,2025-11-17
42730,42730,Delivered,2025-06-22
42731,42731,Delivered,2026-04-07
42732,42732,Delivered,2025-12-30
42733,42733,Delivered,2025-11-06
42734,42734,Delivered,2024-09-10
42735,42735,Delivered,2025-02-15
42736,42736,Delivered,2024-10-08
42737,42737,Processing,2024-10-10
42738,42738,Delivered,2025-09-09
42739,42739,Delivered,2026-06-05
42740,42740,Delivered,2026-06-27
42741,42741,Cancelled,2026-01-10
42742,42742,Delivered,2026-01-21
42743,42743,Delivered,2026-03-02
42744,42744,Delivered,2024-10-09
42745,42745,Delivered,2025-02-08
42746,42746,Delivered,2024-12-03
42747,42747,Processing,2025-05-17
42748,42748,Delivered,2025-10-16
42749,42749,Delivered,2026-03-10
42750,42750,Delivered,2026-04-17
42751,42751,Delivered,2026-02-11
42752,42752,Delivered,2025-07-15
42753,42753,Delivered,2026-05-18
42754,42754,Delivered,2025-06-23
42755,42755,Delivered,2024-09-11
42756,42756,Delivered,2026-02-08
42757,42757,Delivered,2025-02-12
42758,42758,Delivered,2026-04-05
42759,42759,Delivered,2025-08-10
42760,42760,Delivered,2026-04-06
42761,42761,Delivered,2025-04-03
42762,42762,Delivered,2024-09-07
42763,42763,Delivered,2025-12-26
42764,42764,Delivered,2025-02-10
42765,42765,Delivered,2024-11-14
42766,42766,Processing,2025-05-08
42767,42767,Processing,2024-09-27
42768,42768,Delivered,2025-08-30
42769,42769,Delivered,2025-11-01
42770,42770,Delivered,2024-07-05
42771,42771,Delivered,2026-03-10
42772,42772,Delivered,2026-05-09
42773,42773,Delivered,2025-05-14
42774,42774,In Transit,2024-11-28
42775,42775,Delivered,2024-11-23
42776,42776,Delivered,2024-11-02
42777,42777,Delivered,2024-08-23
42778,42778,Delivered,2025-05-25
42779,42779,Delivered,2026-02-24
42780,42780,Delivered,2026-02-15
42781,42781,Delivered,2024-07-23
42782,42782,Processing,2025-03-22
42783,42783,Delivered,2025-11-22
42784,42784,Delivered,2025-04-07
42785,42785,Delivered,2024-09-25
42786,42786,Delivered,2024-09-18
42787,42787,Delivered,2024-12-18
42788,42788,Delivered,2025-02-10
42789,42789,Delivered,2025-08-06
42790,42790,Delivered,2024-06-29
42791,42791,Processing,2026-05-10
42792,42792,Delivered,2025-10-05
42793,42793,Delivered,2024-11-22
42794,42794,Processing,2026-06-20
42795,42795,Processing,2025-11-24
42796,42796,Delivered,2025-01-31
42797,42797,Delivered,2025-06-12
42798,42798,Delivered,2025-01-26
42799,42799,Delivered,2025-02-21
42800,42800,Delivered,2025-06-15
42801,42801,Delivered,2026-01-24
42802,42802,Delivered,2025-03-04
42803,42803,In Transit,2025-05-01
42804,42804,Delivered,2026-06-25
42805,42805,Processing,2024-11-17
42806,42806,Delivered,2025-12-26
42807,42807,Delivered,2025-12-19
42808,42808,Delivered,2025-07-23
42809,42809,Delivered,2024-10-27
42810,42810,Delivered,2026-04-16
42811,42811,Processing,2026-05-27
42812,42812,Delivered,2024-11-08
42813,42813,Delivered,2024-11-05
42814,42814,Delivered,2024-08-21
42815,42815,Delivered,2025-04-12
42816,42816,Delivered,2025-12-26
42817,42817,Delivered,2026-05-30
42818,42818,Delivered,2026-03-05
42819,42819,Delivered,2024-07-17
42820,42820,Delivered,2025-08-16
42821,42821,Delivered,2024-10-30
42822,42822,Delivered,2024-12-03
42823,42823,Delivered,2025-10-07
42824,42824,Delivered,2025-02-11
42825,42825,Delivered,2024-10-30
42826,42826,Delivered,2025-05-05
42827,42827,Delivered,2026-05-24
42828,42828,Delivered,2025-02-09
42829,42829,Delivered,2025-09-29
42830,42830,Delivered,2026-06-06
42831,42831,Delivered,2025-11-10
42832,42832,In Transit,2024-08-18
42833,42833,Delivered,2026-04-19
42834,42834,Delivered,2026-06-15
42835,42835,Delivered,2025-09-22
42836,42836,Processing,2025-08-06
42837,42837,In Transit,2025-04-25
42838,42838,Delivered,2025-08-15
42839,42839,Delivered,2026-01-07
42840,42840,Delivered,2025-11-28
42841,42841,Delivered,2026-02-23
42842,42842,Delivered,2025-09-23
42843,42843,Delivered,2026-06-09
42844,42844,Delivered,2025-10-23
42845,42845,Delivered,2024-11-25
42846,42846,Delivered,2025-07-15
42847,42847,Delivered,2025-12-30
42848,42848,Delivered,2025-11-10
42849,42849,In Transit,2025-07-16
42850,42850,Delivered,2026-03-13
42851,42851,Delivered,2025-12-07
42852,42852,Processing,2024-12-20
42853,42853,In Transit,2026-03-28
42854,42854,Delivered,2025-03-19
42855,42855,Delivered,2026-04-13
42856,42856,Delivered,2024-07-17
42857,42857,In Transit,2026-02-04
42858,42858,Delivered,2025-04-12
42859,42859,Processing,2024-10-23
42860,42860,Delivered,2026-04-09
42861,42861,Delivered,2026-05-19
42862,42862,Delivered,2026-03-02
42863,42863,Delivered,2025-01-09
42864,42864,Delivered,2025-03-18
42865,42865,Delivered,2026-06-25
42866,42866,Delivered,2025-10-21
42867,42867,Delivered,2025-01-31
42868,42868,Processing,2024-10-22
42869,42869,Delivered,2025-02-25
42870,42870,Delivered,2025-04-10
42871,42871,Delivered,2024-08-17
42872,42872,Delivered,2025-02-27
42873,42873,Delivered,2026-04-03
42874,42874,Delivered,2025-08-11
42875,42875,Delivered,2026-01-23
42876,42876,Delivered,2025-05-30
42877,42877,Delivered,2026-05-03
42878,42878,Delivered,2024-09-09
42879,42879,Delivered,2026-03-15
42880,42880,In Transit,2024-10-15
42881,42881,Processing,2025-05-30
42882,42882,Processing,2024-12-13
42883,42883,Delivered,2025-04-14
42884,42884,Delivered,2026-04-27
42885,42885,Processing,2026-03-09
42886,42886,Processing,2026-02-26
42887,42887,Delivered,2024-10-30
42888,42888,Delivered,2025-02-18
42889,42889,Processing,2024-12-10
42890,42890,Delivered,2025-06-04
42891,42891,Delivered,2025-01-26
42892,42892,Delivered,2026-04-29
42893,42893,Delivered,2025-10-13
42894,42894,Delivered,2025-07-10
42895,42895,Delivered,2025-03-24
42896,42896,Delivered,2025-02-17
42897,42897,Delivered,2025-12-13
42898,42898,Delivered,2025-09-29
42899,42899,Delivered,2025-07-06
42900,42900,Delivered,2025-08-23
42901,42901,Delivered,2025-10-30
42902,42902,Delivered,2025-05-21
42903,42903,In Transit,2025-07-22
42904,42904,Delivered,2025-10-29
42905,42905,Delivered,2026-03-31
42906,42906,Delivered,2024-09-17
42907,42907,Delivered,2024-09-16
42908,42908,Delivered,2024-07-02
42909,42909,Delivered,2025-03-12
42910,42910,Delivered,2026-02-19
42911,42911,Delivered,2025-11-21
42912,42912,Delivered,2026-04-30
42913,42913,Delivered,2024-07-28
42914,42914,Delivered,2026-05-29
42915,42915,Delivered,2025-04-27
42916,42916,Delivered,2026-05-11
42917,42917,Delivered,2025-01-18
42918,42918,Delivered,2025-01-20
42919,42919,Delivered,2024-07-11
42920,42920,In Transit,2026-02-10
42921,42921,Delivered,2026-01-07
42922,42922,Delivered,2025-09-03
42923,42923,Delivered,2025-09-10
42924,42924,Delivered,2025-02-10
42925,42925,Delivered,2025-04-17
42926,42926,Delivered,2025-02-23
42927,42927,Delivered,2026-03-10
42928,42928,Delivered,2025-02-21
42929,42929,Delivered,2026-01-03
42930,42930,Delivered,2024-10-25
42931,42931,Delivered,2025-07-17
42932,42932,In Transit,2025-07-25
42933,42933,In Transit,2025-06-21
42934,42934,Delivered,2026-04-25
42935,42935,Delivered,2024-12-25
42936,42936,Delivered,2025-04-14
42937,42937,Delivered,2026-02-09
42938,42938,Delivered,2026-02-09
42939,42939,Delivered,2025-01-31
42940,42940,Delivered,2026-02-09
42941,42941,Delivered,2024-07-12
42942,42942,Processing,2024-10-22
42943,42943,Delivered,2025-03-19
42944,42944,Processing,2025-07-09
42945,42945,In Transit,2024-07-16
42946,42946,Delivered,2025-11-01
42947,42947,Delivered,2026-02-07
42948,42948,Delivered,2025-07-20
42949,42949,Delivered,2025-02-13
42950,42950,Delivered,2024-11-21
42951,42951,Delivered,2026-04-18
42952,42952,Processing,2025-11-28
42953,42953,Delivered,2026-02-14
42954,42954,Processing,2024-11-04
42955,42955,Delivered,2025-08-07
42956,42956,Cancelled,2025-12-30
42957,42957,Delivered,2026-03-27
42958,42958,Delivered,2024-07-24
42959,42959,Delivered,2025-03-21
42960,42960,Delivered,2026-05-15
42961,42961,Delivered,2026-03-18
42962,42962,In Transit,2026-06-02
42963,42963,Delivered,2025-08-13
42964,42964,Delivered,2025-12-14
42965,42965,Delivered,2025-06-21
42966,42966,Delivered,2026-01-22
42967,42967,Delivered,2026-05-03
42968,42968,In Transit,2025-05-27
42969,42969,Processing,2025-05-13
42970,42970,Delivered,2025-02-24
42971,42971,Delivered,2026-03-06
42972,42972,Delivered,2025-06-07
42973,42973,Processing,2026-04-17
42974,42974,Delivered,2025-08-26
42975,42975,Delivered,2026-03-30
42976,42976,Delivered,2025-12-11
42977,42977,Delivered,2025-12-05
42978,42978,Delivered,2026-03-17
42979,42979,Delivered,2026-03-28
42980,42980,Delivered,2025-02-05
42981,42981,Delivered,2025-04-05
42982,42982,Processing,2025-06-20
42983,42983,Delivered,2026-03-05
42984,42984,In Transit,2025-10-22
42985,42985,Delivered,2025-02-17
42986,42986,Delivered,2024-11-04
42987,42987,Processing,2024-10-28
42988,42988,Delivered,2024-12-29
42989,42989,Delivered,2025-02-08
42990,42990,Delivered,2026-04-13
42991,42991,Delivered,2024-12-08
42992,42992,Delivered,2024-12-18
42993,42993,Delivered,2025-08-03
42994,42994,Delivered,2026-06-03
42995,42995,Delivered,2025-02-04
42996,42996,Delivered,2024-09-29
42997,42997,Delivered,2024-09-08
42998,42998,Delivered,2025-08-18
42999,42999,Delivered,2025-11-03
43000,43000,Delivered,2024-10-16
43001,43001,Processing,2025-12-06
43002,43002,Delivered,2026-01-28
43003,43003,Delivered,2025-04-08
43004,43004,Delivered,2026-05-25
43005,43005,Delivered,2024-08-26
43006,43006,In Transit,2025-10-10
43007,43007,Delivered,2024-10-22
43008,43008,Delivered,2025-03-21
43009,43009,Processing,2025-05-14
43010,43010,Delivered,2025-09-19
43011,43011,Delivered,2025-12-06
43012,43012,Delivered,2026-05-21
43013,43013,Delivered,2025-12-08
43014,43014,Delivered,2024-12-18
43015,43015,Delivered,2025-10-03
43016,43016,Delivered,2025-12-22
43017,43017,Delivered,2026-06-29
43018,43018,Processing,2026-06-25
43019,43019,Delivered,2025-11-20
43020,43020,Delivered,2026-05-27
43021,43021,Delivered,2025-07-11
43022,43022,Delivered,2024-10-16
43023,43023,Delivered,2025-02-17
43024,43024,Processing,2025-04-01
43025,43025,Delivered,2024-10-19
43026,43026,Delivered,2026-05-08
43027,43027,Processing,2026-02-17
43028,43028,Delivered,2025-08-09
43029,43029,Delivered,2024-09-19
43030,43030,Delivered,2025-03-19
43031,43031,Delivered,2025-05-22
43032,43032,Processing,2025-04-14
43033,43033,Delivered,2025-10-11
43034,43034,Delivered,2024-11-09
43035,43035,Delivered,2024-08-04
43036,43036,Delivered,2025-11-08
43037,43037,Delivered,2024-12-28
43038,43038,Processing,2025-07-07
43039,43039,Delivered,2024-08-14
43040,43040,Delivered,2025-12-15
43041,43041,Delivered,2025-01-22
43042,43042,In Transit,2025-09-10
43043,43043,Delivered,2026-01-20
43044,43044,Delivered,2026-03-07
43045,43045,Delivered,2024-12-29
43046,43046,Delivered,2026-03-20
43047,43047,Delivered,2025-10-02
43048,43048,Delivered,2025-05-08
43049,43049,Cancelled,2025-09-11
43050,43050,Processing,2025-02-07
43051,43051,Delivered,2024-09-23
43052,43052,Delivered,2024-07-13
43053,43053,Delivered,2024-07-02
43054,43054,Delivered,2025-04-16
43055,43055,Delivered,2024-08-23
43056,43056,Cancelled,2024-12-20
43057,43057,Delivered,2025-08-31
43058,43058,Delivered,2024-12-07
43059,43059,Delivered,2025-08-23
43060,43060,Processing,2026-02-21
43061,43061,In Transit,2025-04-23
43062,43062,Delivered,2026-06-18
43063,43063,Delivered,2026-02-14
43064,43064,Delivered,2026-03-26
43065,43065,Delivered,2026-05-02
43066,43066,Delivered,2026-02-18
43067,43067,Delivered,2026-06-18
43068,43068,Delivered,2025-09-14
43069,43069,Delivered,2024-12-07
43070,43070,Delivered,2025-08-24
43071,43071,Delivered,2024-11-18
43072,43072,In Transit,2026-02-11
43073,43073,Delivered,2025-04-05
43074,43074,Delivered,2026-05-16
43075,43075,In Transit,2026-01-17
43076,43076,Delivered,2026-02-10
43077,43077,Delivered,2025-09-24
43078,43078,Delivered,2025-02-16
43079,43079,In Transit,2025-04-11
43080,43080,In Transit,2025-06-04
43081,43081,Delivered,2025-01-14
43082,43082,Processing,2026-06-21
43083,43083,In Transit,2024-11-27
43084,43084,In Transit,2026-03-19
43085,43085,Delivered,2025-03-12
43086,43086,Delivered,2025-12-30
43087,43087,Delivered,2025-11-04
43088,43088,Delivered,2024-12-18
43089,43089,Delivered,2024-09-23
43090,43090,Delivered,2026-01-09
43091,43091,In Transit,2025-03-01
43092,43092,Delivered,2024-10-12
43093,43093,Delivered,2025-08-10
43094,43094,In Transit,2025-01-11
43095,43095,Delivered,2024-11-19
43096,43096,Delivered,2025-02-04
43097,43097,In Transit,2025-11-20
43098,43098,Delivered,2024-09-24
43099,43099,Delivered,2025-01-30
43100,43100,In Transit,2025-03-17
43101,43101,In Transit,2026-03-02
43102,43102,In Transit,2026-04-18
43103,43103,Delivered,2025-01-15
43104,43104,Processing,2026-01-28
43105,43105,Delivered,2025-09-04
43106,43106,Cancelled,2025-01-25
43107,43107,Processing,2026-02-07
43108,43108,Delivered,2025-08-28
43109,43109,In Transit,2026-03-19
43110,43110,Delivered,2024-09-06
43111,43111,Delivered,2025-04-03
43112,43112,Delivered,2025-02-22
43113,43113,In Transit,2026-03-19
